Date,Open,High,Low,Close,Volume
2014-11-07,65.7648,66.6984,65.7123,66.3094,19276646.692711
2014-11-10,66.5011,66.6595,65.9525,66.0954,13237681.333809
2014-11-11,65.7716,66.2539,65.6344,66.1858,11638907.426224
2014-11-12,65.8358,66.179,65.2931,65.4789,16886649.273004
2014-11-13,65.189,65.3641,64.4149,64.9829,17997063.457296
2014-11-14,65.1151,65.2931,64.978,65.2795,13623567.704893
2014-11-17,65.1151,65.3106,64.661,65.2931,12679472.20514
2014-11-18,65.2727,65.7337,64.8934,65.1278,13505490.343696
2014-11-19,65.2727,65.7249,64.6172,65.6344,12136543.180165
2014-11-20,65.4701,65.8358,65.3953,65.7794,12268666.720129
2014-11-21,66.7275,66.7275,65.9729,66.4572,18025917.763472
2014-11-24,66.1343,66.4523,65.3865,65.7123,14816446.120412
2014-11-25,65.9156,65.9243,64.7846,65.0645,20025165.091337
2014-11-26,64.978,65.3068,64.7786,64.8622,14307714.296554
2014-11-28,62.8132,63.0534,61.8611,62.1558,28487766.72003
2014-12-01,62.0322,63.7547,61.9769,63.3967,40176773.554883
2014-12-02,63.3773,64.9897,63.1642,64.661,30419036.095325
2014-12-03,64.9897,65.4439,64.5297,65.1823,23627652.106754
2014-12-04,64.6172,64.9498,63.8908,64.7846,19104320.850313
2014-12-05,64.4967,64.9362,64.0843,64.4072,17233028.452698
2014-12-08,63.7751,63.9325,62.7256,62.9503,22921612.602055
2014-12-09,62.6713,63.1964,62.3075,62.7335,23131028.171254
2014-12-10,62.2793,62.2852,60.5493,60.8702,32452281.139773
2014-12-11,61.0034,62.8424,60.9957,61.2358,31348645.316421
2014-12-12,60.6659,61.1007,59.4483,59.4483,35786313.391259
2014-12-15,60.0814,60.8244,59.3803,59.6574,31133696.62219
2014-12-16,59.2976,61.2358,59.1703,59.319,38399385.92912
2014-12-17,59.8899,61.7182,59.8296,61.1104,33970843.757397
2014-12-18,62.0411,62.5827,60.6864,62.5827,33330841.858318
2014-12-19,61.9273,64.2837,61.5149,64.2837,56036815.796452
2014-12-22,63.8178,64.3031,63.4678,64.0687,26032931.686697
2014-12-23,64.202,65.3427,63.88,64.9362,19965095.569287
2014-12-24,64.6804,64.7008,63.8314,64.3789,10015656.561146
2014-12-26,64.5239,64.8273,63.5824,63.9881,15418733.104061
2014-12-29,64.0687,64.4354,63.7682,63.8908,14409382.512747
2014-12-30,63.7547,64.1126,63.5086,63.8576,12732148.460328
2014-12-31,63.4463,63.9325,63.1964,63.4678,16514655.868341
2015-01-02,63.1906,63.88,63.0282,63.7264,14885875.991313
2015-01-05,63.2285,63.4327,61.442,61.9827,26951979.538678
2015-01-06,61.9506,62.7549,61.1104,61.654,24276632.86623
2015-01-07,62.2307,62.8015,61.7833,62.2793,19797090.520681
2015-01-08,62.644,63.3433,62.4719,63.3131,22559010.394366
2015-01-09,63.3647,63.6942,62.7256,63.2285,21104697.219487
2015-01-12,62.6363,62.7034,61.6598,62.0109,22106286.423001
2015-01-13,62.3892,62.7646,61.1765,61.7833,25445298.589842
2015-01-14,61.0783,61.7104,59.9045,61.6044,33899621.610539
2015-01-15,62.0818,62.2375,60.7632,61.0705,27325511.236419
2015-01-16,61.086,62.6003,61.086,62.5515,25801612.92175
2015-01-20,62.3737,63.0048,62.0459,62.5321,24360043.106566
2015-01-21,62.9815,63.1527,62.4787,63.069,20795916.760627
2015-01-22,63.3705,63.8247,62.6897,63.7547,19750303.172212
2015-01-23,63.3841,63.4852,62.3261,62.3979,21416786.653695
2015-01-26,62.2044,63.1157,62.1062,62.9921,15545657.706993
2015-01-27,62.6294,62.8823,62.1956,62.4379,17911960.683266
